key_word,TF-IDF,albumIndex
work,0.8697329288420103,4089
never,0.49352267677169476,4089
preservation,0.0,4089
presses,0.0,4089
pressed,0.0,4089
press,0.0,4089
presidio,0.0,4089
presidents,0.0,4089
presidential,0.0,4089
presidente,0.0,4089
da,0.8505007401740231,4090
uh,0.5259738500756846,4090
aa,0.0,4090
preserve,0.0,4090
presses,0.0,4090
pressed,0.0,4090
press,0.0,4090
presidio,0.0,4090
presidents,0.0,4090
presidential,0.0,4090
soldier,0.5767780895397503,4092
budge,0.19057107179156157,4092
crumble,0.1672872912909909,4092
never,0.16519842768383192,4092
collar,0.16344224667496038,4092
stumble,0.15595207574469047,4092
crush,0.14661958061855795,4092
shoulders,0.1399980699500845,4092
squeeze,0.13815574575422188,4092
bullets,0.13486202725880506,4092
sucked,0.3492959071597383,4093
ruxpin,0.23834268875507553,4093
debbie,0.21993078119429066,4093
said,0.21278305441137718,4093
he,0.2059144582462518,4093
stepfather,0.20506583700062134,4093
dick,0.2002197357087616,4093
snuck,0.19559156330922003,4093
teddy,0.18482128781941654,4093
bastard,0.18310696607272084,4093
maybe,0.22096734241960464,4094
kanye,0.20233015484362163,4094
rap,0.19604599439423318,4094
office,0.19337906139462924,4094
sellin,0.17774201203121184,4094
thrive,0.13285072808470505,4094
profitless,0.13285072808470505,4094
sick,0.12705492556111014,4094
retired,0.12684744370469372,4094
distract,0.12684744370469372,4094
fack,0.9452681355943726,4106
year,0.12556682496720228,4106
last,0.10007074530497766,4106
wedgie,0.09000042340147135,4106
jugular,0.0859334668722157,4106
islamic,0.08080970760331214,4106
nazi,0.08080970760331214,4106
crashin,0.07898095876401763,4106
kamikaze,0.07385719949511406,4106
underwear,0.07385719949511406,4106
changes,0.35408573750142164,4121
going,0.23218190782201012,4121
like,0.14937439383214018,4121
pills,0.13701552234107978,4121
vics,0.1281060699216371,4121
dallying,0.1281060699216371,4121
delf,0.1281060699216371,4121
dilly,0.1281060699216371,4121
nappin,0.12231718807181498,4121
dwellin,0.12231718807181498,4121
detroit,0.19192350831038155,4122
static,0.18843928089971523,4122
collect,0.13058239970591407,4122
shall,0.12227558091500801,4122
ol,0.11995276264123046,4122
grey,0.11691273218164379,4122
new,0.11623434935298683,4122
call,0.1102360342104232,4122
welcome,0.10770249613023182,4122
ridin,0.09524682175834961,4122
notion,0.25690110612133976,4142
apart,0.19175516941247653,4142
built,0.1881110077994091,4142
falls,0.18648527856805808,4142
turns,0.18156900120986388,4142
piece,0.16408843761999814,4142
daddy,0.16274981055637072,4142
heaven,0.15165723993716523,4142
there,0.1477618671855197,4142
em,0.14254618253009418,4142
mr,0.3901649228978506,4148
hi,0.33237620276010255,4148
quiet,0.32214614237518757,4148
shady,0.29434287567480033,4148
substitute,0.29416198399016263,4148
children,0.2887994951515548,4148
bob,0.254937850726128,4148
squirrels,0.17395729970496845,4148
pneumonia,0.15619302658069964,4148
kaniff,0.15619302658069964,4148
fall,0.3866282716905061,4149
fate,0.2247602427656674,4149
dre,0.214369587317192,4149
faith,0.19903344255845756,4149
marathoner,0.17209672551631713,4149
tapeâ,0.17209672551631713,4149
workaholic,0.17209672551631713,4149
loud,0.16851213632189527,4149
charlamagne,0.1643199854183293,4149
late,0.15518596042459684,4149
slapped,0.47959581496664266,4150
grin,0.43508619469880166,4150
reply,0.4316143325096873,4150
begin,0.3443075616833635,4150
wind,0.293994036607069,4150
stand,0.24908925319411698,4150
yes,0.24908925319411698,4150
many,0.23643663505944712,4150
know,0.09707492115120886,4150
presidente,0.0,4150
records,0.45184747567810046,4151
shady,0.3576741445714442,4151
cheddar,0.2230524214585264,4151
shit,0.2063398298235694,4151
ain,0.17371627329999315,4151
nobody,0.17313131832916778,4151
chorus,0.1543042105140787,4151
better,0.14202900334720198,4151
uppa,0.1409241477789906,4151
coz,0.13003779588146924,4151
difficult,0.34666663154291455,4153
doody,0.2512584826210232,4153
ease,0.18358049163707385,4153
life,0.15971501255864728,4153
everyone,0.14649619684024612,4153
little,0.13968892991128692,4153
affecting,0.13941741852218761,4153
continuosly,0.13941741852218761,4153
grievance,0.1347359344998219,4153
sharonda,0.1347359344998219,4153
wanna,0.22144363810245518,4163
cause,0.16001149986254026,4163
love,0.1550053404034772,4163
yeah,0.15414946602210647,4163
chick,0.12307866398744831,4163
shit,0.11731819819720686,4163
upwards,0.1101717966027756,4163
unsuck,0.1101717966027756,4163
stepmother,0.1101717966027756,4163
tucking,0.1101717966027756,4163
remember,0.36250257640509764,4164
dumbest,0.22976726697982056,4164
knack,0.22976726697982056,4164
bizkit,0.21938449930677947,4164
limp,0.18855430045119445,4164
jump,0.17311276247253063,4164
buck,0.16129019313314685,4164
attack,0.14734133392256832,4164
ago,0.13872527056370929,4164
yesterday,0.1362846574653312,4164
darkness,0.6024325777474561,4172
hello,0.3103286256781795,4172
friend,0.23013560319546167,4172
shooting,0.20666833059888629,4172
old,0.20636780931510346,4172
alone,0.186946247550917,4172
wanna,0.12639300667185863,4172
killed,0.11058465273996888,4172
news,0.10153445942466818,4172
show,0.09741101639757499,4172
umm,0.42948647847351573,4180
sigh,0.3890569977409557,4180
paul,0.37155267372650574,4180
copy,0.36349472210460804,4180
album,0.327969591937899,4180
dre,0.32595810256001145,4180
gave,0.23110343968158112,4180
what,0.20236776077838417,4180
going,0.18970984755464262,4180
new,0.17188766220117327,4180
who,0.37514902615141255,4181
guess,0.3010930063171686,4181
outside,0.26587404920080276,4181
back,0.24109787752259787,4181
round,0.22628582839121622,4181
controversy,0.16914908415543678,4181
shady,0.15508376768521892,4181
job,0.1502725141865801,4181
empty,0.1492423602090781,4181
trice,0.1467050246660892,4181
buddy,0.2403213857685852,4182
game,0.1922703202554715,4182
heheheh,0.1639837286247842,4182
lypo,0.1639837286247842,4182
bloated,0.15657360019852892,4182
us,0.15116883765539316,4182
probably,0.14894528639890744,4182
bishop,0.14723794245675803,4182
stamp,0.1439059019834811,4182
episode,0.1439059019834811,4182
royce,0.709343351914353,4183
da,0.5638211466955129,4183
stop,0.3693436018595935,4183
yeah,0.20621112336450095,4183
aa,0.0,4183
preserve,0.0,4183
pressed,0.0,4183
press,0.0,4183
presidio,0.0,4183
presidents,0.0,4183
