key_word,TF-IDF,albumIndex
lost,0.19533733657080463,3770
control,0.49017417053066076,3771
cruisin,0.28432959636349986,3771
cruise,0.2544702425238734,3771
de,0.15661876143895342,3771
can,0.14107371702830504,3771
outta,0.126582737530189,3771
sagas,0.12336665273384143,3771
gong,0.12336665273384143,3771
alongside,0.11779193658400486,3771
cruised,0.11779193658400486,3771
love,0.3273691707534868,3772
sweet,0.3038224837894953,3772
back,0.25966508596095333,3772
wish,0.2582506231652006,3772
missin,0.25762498934064776,3772
irresponsible,0.20359616901160948,3772
play,0.1922176563689802,3772
sit,0.18665070141720005,3772
candy,0.17595032193544166,3772
skippin,0.17214067219606585,3772
westside,0.8085279429009127,3789
irresistible,0.26505500060373827,3789
mariah,0.18299169073954277,3789
oo,0.1287119158089121,3789
tried,0.12375617237760587,3789
pulls,0.10632535799024186,3789
drops,0.09538157798730025,3789
impossible,0.09331301491296298,3789
bitter,0.09149584536977139,3789
westiside,0.08956824507346857,3789
beautiful,0.5687734128239643,3790
pretend,0.27195184335686123,3790
oh,0.24665124221316903,3790
yeah,0.19463153577228984,3790
mean,0.1868384767504181,3790
fucking,0.16554801721808912,3790
thing,0.15727933438683697,3790
darling,0.14562348091002003,3790
bike,0.14270241374724174,3790
like,0.1297591677678683,3790
always,0.3552322038439886,3797
linger,0.32194563328841447,3797
indefinitely,0.29935122882777887,3797
darling,0.2984568408220396,3797
baby,0.2817222954260062,3797
part,0.2798198856716824,3797
shake,0.2269982522400386,3797
ooh,0.21845211559424235,3797
erase,0.2029225446270069,3797
escape,0.1933248852121265,3797
rainbow,0.723473061810557,3798
precedes,0.2969400198269931,3798
alright,0.270614993644543,3798
end,0.24502413560062603,3798
sunlight,0.23892081362566234,3798
find,0.21263256610367842,3798
thunder,0.20385921973995907,3798
sorrow,0.19942857747266113,3798
beyond,0.1974090055552966,3798
follow,0.15370971396198058,3798
come,0.3492320556034806,3799
bounce,0.34895503541729905,3799
mix,0.3436025754090409,3799
dj,0.3202940167756656,3799
wilma,0.27755061715868234,3799
saved,0.27623638480034146,3799
shake,0.24235574677210994,3799
ha,0.19712744545155508,3799
around,0.1756069005899511,3799
yeah,0.16138867034053583,3799
lalalala,0.4968744233039493,3800
lala,0.4584910099130245,3800
ooh,0.30216252822383705,3800
number,0.28407740172156404,3800
get,0.2194894511765194,3800
baby,0.18996788561899985,3800
damn,0.1824262615866139,3800
la,0.17668867892389853,3800
minute,0.12494571401282711,3800
bout,0.12335566575082313,3800
year,0.33114044366988593,3801
spirit,0.3023276519834243,3801
everywhere,0.23722794586127566,3801
yuletide,0.20828582496548004,3801
olden,0.20828582496548004,3801
air,0.20554094416642393,3801
fireside,0.19756058930044174,3801
carols,0.19756058930044174,3801
joyful,0.19756058930044174,3801
drawing,0.1947736260386888,3801
spirit,0.3100831012961301,3842
everywhere,0.24331342728387906,3842
years,0.22488237245937168,3842
olden,0.2136288696637647,3842
yuletide,0.2136288696637647,3842
air,0.21081357590788233,3842
fireside,0.20262850527324816,3842
carols,0.20262850527324816,3842
joyful,0.20262850527324816,3842
drawing,0.1997700495357951,3842
till,0.6676243699032832,3855
end,0.6085713390263509,3855
time,0.19096991049482315,3855
love,0.1738800651265285,3855
would,0.14057387163188412,3855
close,0.10115266136984213,3855
pray,0.09421115896230478,3855
need,0.09202034755407049,3855
save,0.08817386767456718,3855
every,0.08718172928857766,3855
born,0.6219634440699652,3856
jesus,0.2542244648437696,3856
god,0.2413059186891786,3856
today,0.23634164160942026,3856
day,0.2348531652176275,3856
grace,0.23313230204582794,3856
light,0.2118298377534816,3856
earth,0.20597881436988996,3856
christmas,0.2004824426144098,3856
child,0.19939604724186283,3856
awakens,0.43258429733369874,3863
amazingly,0.41303659448960306,3863
blessed,0.3826238671598222,3863
touching,0.29743270328765015,3863
feeling,0.20960215869417553,3863
precious,0.18692234424052687,3863
need,0.1789404602794839,3863
everything,0.14458354756543132,3863
adrift,0.1376788648298677,3863
heart,0.12528181753657214,3863
would,0.36186995237260594,3864
together,0.32481667057785524,3864
baby,0.3118820798469206,3864
unconditionally,0.27918966049132843,3864
mend,0.2285894462545577,3864
friend,0.22639694575238087,3864
best,0.1997345823350891,3864
sugar,0.1915800542365694,3864
side,0.18561836547525523,3864
promise,0.1850285596560377,3864
thee,0.424714165747036,3910
surrounding,0.3481847755825139,3910
tenderly,0.3481847755825139,3910
breaks,0.26824261204698147,3910
clouds,0.2290096033845667,3910
away,0.21829308857643046,3910
emptiness,0.21058063801882673,3910
give,0.19374332922923385,3910
loneliness,0.19269870942560532,3910
sweet,0.18726770722688735,3910
goes,0.7161654474251526,3912
baby,0.4739200459048471,3912
love,0.32181047288850767,3912
loving,0.2116904910955907,3912
delectable,0.10329761296839621,3912
loves,0.0860628989884797,3912
coming,0.08426087429401041,3912
see,0.07900234280541386,3912
pure,0.06940037325202605,3912
gimme,0.06720088968132328,3912
tonight,0.7637147538589945,3915
going,0.37160682947280044,3915
happens,0.23279130695367461,3915
floor,0.21629662289089582,3915
whatever,0.19279398555877553,3915
said,0.17432951615756564,3915
handle,0.10907320295391726,3915
everybody,0.10207813151613618,3915
business,0.09758649217312355,3915
ready,0.08502700233077001,3915
auld,0.6933194117863681,3928
syne,0.46221294119091205,3928
lang,0.39767984557409636,3928
acquaintance,0.2641216806805212,3928
forgot,0.1559069043398315,3928
happy,0.09620400772152364,3928
year,0.09212434673810686,3928
kindness,0.07926744143955063,3928
brought,0.06793927992703774,3928
new,0.0650592134584133,3928
birdland,0.5300781628016992,3929
lullaby,0.23470092908574164,3929
weepy,0.21203126512067966,3929
chanteuse,0.20244995532792165,3929
we,0.19682010979935166,3929
cry,0.18570604779459188,3929
piano,0.18242795312657523,3929
high,0.18001764196882153,3929
willow,0.1739995752838141,3929
love,0.17046612363421132,3929
remix,0.36276013569156806,3930
freak,0.2758988299718428,3930
motherfuckin,0.27206178565898925,3930
caress,0.18283907083058099,3930
shawty,0.17274956659039226,3930
million,0.16874207319681608,3930
ma,0.16873018385789476,3930
hours,0.14292622926002524,3930
favorite,0.12846694938657163,3930
wanna,0.12166997667746354,3930
loverboy,0.6006509282019286,3934
touch,0.2280072595456424,3934
enjoy,0.22062627310500404,3934
shudder,0.20021697606730954,3934
starting,0.1997562822311128,3934
stuff,0.19400325510618743,3934
long,0.18184375147686793,3934
anticipation,0.18060724269328648,3934
mon,0.16791475379580825,3934
night,0.15186906362525837,3934
christmas,0.7423781390124231,3935
want,0.312654922701909,3935
baby,0.21041736604092318,3935
underneath,0.16156655432969308,3935
wish,0.15125575618936923,3935
presents,0.12625949223419178,3935
santa,0.1201718962633476,3935
true,0.11310678192344449,3935
lot,0.10608664407237442,3935
make,0.1027150925612232,3935
round,0.43943500447092243,3963
found,0.39386610448935616,3963
love,0.3373003953819625,3963
joy,0.31444353879461434,3963
goes,0.3070788243867221,3963
touch,0.22444295126096409,3963
babe,0.2105930438257173,3963
ride,0.2036287044600874,3963
baby,0.1794717764771278,3963
heaven,0.15229548827732745,3963
think,0.7971771395152408,3964
lying,0.2608905972414099,3964
baby,0.24206582854199282,3964
dreaming,0.18686640891988937,3964
alone,0.17646464181227697,3964
nights,0.15374386420105488,3964
dark,0.13818050327081396,3964
touch,0.133064404359207,3964
cold,0.12478579985389328,3964
another,0.11533473323094069,3964
loverboy,0.6585944470811683,3965
uh,0.4166650566893204,3965
huh,0.394573916353863,3965
love,0.22822196229266217,3965
need,0.14493482694081639,3965
mon,0.14059548363901914,3965
want,0.12961850888706478,3965
hey,0.126954299008404,3965
baby,0.12212690909280952,3965
enjoy,0.10995891860044973,3965
do,0.37828615678050054,4066
miss,0.24397538523392942,4066
sis,0.21012622245250678,4066
dandelion,0.21012622245250678,4066
recover,0.19312581133772572,4066
sleep,0.1831491318949057,4066
sanity,0.17612540022294465,4066
loved,0.16315639216248679,4066
flower,0.16016882361012552,4066
little,0.14035695812772694,4066
help,0.38026091875107215,4067
belong,0.271697541542758,4067
fit,0.24447311827149068,4067
proving,0.21012826318189395,4067
baby,0.2071127634027741,4067
strong,0.2069666682584691,4067
appears,0.20307238654064813,4067
wonder,0.201946617269452,4067
blue,0.19419452018085254,4067
close,0.18012352576569451,4067
save,0.45432499137174714,4068
day,0.3752841352526107,4068
fears,0.19326594604276015,4068
mirror,0.17958080789663544,4068
afraid,0.1624620348082838,4068
unobtrusive,0.15919899037262422,4068
incline,0.15919899037262422,4068
reckoning,0.1520050756233713,4068
bowels,0.1469009118797566,4068
darkened,0.1469009118797566,4068
forever,0.7872488386722929,4081
ooc,0.37847648826073965,4081
ever,0.2029852215039868,4081
wrong,0.13217759879894672,4081
addictive,0.12800083108812343,4081
eternally,0.12601357822903922,4081
control,0.11278538076583142,4081
ve,0.10300164662287996,4081
although,0.09547315713827212,4081
bounce,0.09516914623910422,4081
christmas,0.3575901535502375,4082
forevermore,0.2988126481086277,4082
worship,0.2733677061492662,4082
morn,0.2630523561542337,4082
reigns,0.2578632779080097,4082
child,0.23710160424592794,4082
kings,0.2090191270662764,4082
christ,0.20272306363645995,4082
merry,0.19294877986933182,4082
appeared,0.17675840060336373,4082
gimme,0.8605484998832347,4097
love,0.31420961574118483,4097
heartbreaker,0.1298753770907038,4097
wanna,0.10071159272759908,4097
uh,0.09483463943305122,4097
jay,0.08228284824827958,4097
huh,0.08125359700576743,4097
break,0.07678107276087925,4097
incessantly,0.07397600146581355,4097
jigga,0.07198228910387576,4097
belong,0.3237799072092496,4098
together,0.30601284144188023,4098
else,0.30601284144188023,4098
come,0.21999434615486735,4098
back,0.2090522521064277,4098
lying,0.19211746029916513,4098
who,0.1789072648796933,4098
fathomed,0.1748395245138422,4098
baby,0.16454314341755685,4098
gonna,0.16325680199352338,4098
christmas,0.6306705500897469,4099
want,0.2529608715130764,4099
baby,0.23834041623046578,4099
santa,0.1701488588698532,4099
wish,0.16061988147827488,4099
underneath,0.15250578937629125,4099
make,0.11634571031286231,4099
stocking,0.10706349524676932,4099
oh,0.10691777701506738,4099
true,0.10676367477545934,4099
envision,0.2935522600752196,4117
relive,0.2935522600752196,4117
caressing,0.2856407920559971,4117
splendor,0.2791766520111919,4117
rooftop,0.26897699576972117,4117
rainy,0.23830884729274163,4117
realness,0.212085016253812,4117
pounding,0.19042719470399805,4117
time,0.16385940406522623,4117
night,0.14844397892186184,4117
seem,0.48473496287033063,4118
mine,0.36804752864366513,4118
can,0.2604154847689581,4118
give,0.22602013152008452,4118
suffer,0.18424684745255557,4118
dreams,0.17678765473018093,4118
best,0.1531840275733388,4118
baby,0.15308428634957028,4118
springtime,0.15009790251518035,4118
trigga,0.15009790251518035,4118
prisoner,0.8583565509259609,4123
love,0.1726558729627357,4123
strong,0.14688389987980752,4123
ll,0.12666795503414388,4123
enough,0.12106909861211765,4123
planned,0.10587409987903391,4123
believed,0.10539717907189254,4123
comes,0.10424681684158027,4123
wanna,0.09810322276775131,4123
held,0.08954209013729345,4123
somethin,0.7889026350708253,4124
hey,0.3384187989993008,4124
say,0.3264822018989633,4124
worth,0.31075447432292697,4124
good,0.11545188759376032,4124
de,0.06709411879493471,4124
gon,0.06536245757779245,4124
tell,0.06477828196501621,4124
uh,0.035724053193338365,4124
organic,0.03523280258299526,4124
do,0.8436198305389401,4125
wrap,0.31536288183609723,4125
wrong,0.19341877544914476,4125
gone,0.16981179808816677,4125
scoo,0.1464389498860497,4125
baby,0.09021090000410248,4125
bump,0.0821456726932304,4125
told,0.07971634636279999,4125
breath,0.07857599669747228,4125
scroo,0.07668471884073713,4125
far,0.3166378935031161,4126
battles,0.294104860239049,4126
believe,0.2165544669927169,4126
brought,0.19320296266391065,4126
speak,0.18675111902745598,4126
would,0.18307167493453821,4126
leave,0.18140321427156034,4126
easy,0.17938936701697486,4126
started,0.17380052584717345,4126
never,0.1716571768088835,4126
live,0.5496953821662951,4130
can,0.5344720272908764,4130
anymore,0.26912610255371583,4130
shows,0.23933569080504194,4130
living,0.22085656333654893,4130
without,0.20013209544911245,4130
sorrow,0.19546838030891858,4130
give,0.16941690719950053,4130
forget,0.13294260303369637,4130
evening,0.12143347956944466,4130
joy,0.6437826682790098,4131
nature,0.3307245883387901,4131
heaven,0.31180540769219894,4131
wonders,0.24719182869805306,4131
sing,0.21030617175319954,4131
sounding,0.1980695600913851,4131
repeat,0.17832403112101325,4131
prepare,0.17414694633049335,4131
earth,0.13319335874297492,4131
world,0.12807453014808678,4131
coming,0.4721901035512406,4135
ain,0.33732377405375713,4135
cool,0.316341778532964,4135
back,0.29070046709756164,4135
rear,0.2545037129547166,4135
rocks,0.21631818228543787,4135
view,0.2137790238850557,4135
dirt,0.20601140512427166,4135
coat,0.1869209266980559,4135
used,0.18045014689316127,4135
july,0.5692058692487504,4155
fourth,0.5247138089518074,4155
felt,0.16653924074420848,4155
hand,0.15719230126869527,4155
mine,0.15375295456542237,4155
starry,0.15271095036072801,4155
eyed,0.1493801621983688,4155
threateningly,0.13590642881002485,4155
truly,0.13415437562731453,4155
daze,0.10441022537408097,4155
heavenly,0.6903968990766346,4156
sleep,0.49978883228549487,4156
peace,0.4244799460556303,4156
holy,0.1470185774168707,4156
infant,0.10540276411253412,4156
yon,0.10333932771922995,4156
mild,0.09505296769189171,4156
virgin,0.09146202878995091,4156
tender,0.08385908512907775,4156
calm,0.07904014599808047,4156
adore,0.45743839304462813,4165
reign,0.36397509596185423,4165
shall,0.30647998672394333,4165
ye,0.30348328223432924,4165
come,0.2511353232099826,4165
hallelujah,0.2437509493825052,4165
us,0.20443483811040616,4165
forever,0.19220083562801374,4165
evermore,0.19080285580313858,4165
christ,0.15654025414540348,4165
joy,0.6859721172302483,4192
nature,0.3083484149288594,4192
heaven,0.29070926873343605,4192
wonders,0.23046731706664267,4192
sing,0.19607727092678853,4192
sounding,0.18466856427763145,4192
repeat,0.1662589788563351,4192
everywhere,0.14553645879156255,4192
world,0.14329111202388006,4192
earth,0.12418175876713376,4192
life,0.43793932898077115,4207
waiting,0.3553951139197373,4207
romances,0.3203003785959792,4207
freaky,0.20685411637676288,4207
chances,0.20399685010998164,4207
taken,0.1960313456892628,4207
twice,0.17444421475482627,4207
ve,0.1743382610683561,4207
way,0.1595401738403491,4207
billie,0.14777863094812607,4207
boy,0.9390268275873661,4208
uh,0.1138604606881665,4208
wrap,0.10657100175254092,4208
fiending,0.09452564704711976,4208
crush,0.07473944267699012,4208
adore,0.07238501083682304,4208
never,0.06736801927336512,4208
go,0.06675663545580009,4208
let,0.0653278489829167,4208
touch,0.06195133400901609,4208
record,0.44063580869114516,4229
oh,0.35799783888682984,4229
feels,0.2609263334192387,4229
rewind,0.25108236968070113,4229
press,0.22319247308506368,4229
first,0.22087669845456143,4229
like,0.1965253394394843,4229
time,0.1953281111592185,4229
reason,0.17745973289666808,4229
thinking,0.16363423137700966,4229
claus,0.6268372972738565,4242
santa,0.5481801650656204,4242
comin,0.3591037141498872,4242
town,0.2750361545952631,4242
ooh,0.15320875123190195,4242
better,0.12984076722229124,4242
pout,0.11567471375757946,4242
tellin,0.0741750434806625,4242
whoa,0.0681317812383784,4242
hey,0.061108512552870725,4242
befo,0.34114069610975245,4243
cut,0.32632340547685557,4243
scissorhands,0.3208002761626352,4243
slither,0.3208002761626352,4243
aka,0.2973953664494498,4243
lawn,0.2770549465023326,4243
snakes,0.26365705439393566,4243
ed,0.24447088091724334,4243
mo,0.21866728860961387,4243
grass,0.21571640438434153,4243
skydiving,0.7293047377560776,4244
intimacy,0.2984351889838869,4244
lifted,0.2941735562999543,4244
eternal,0.24237197807599997,4244
usual,0.20397939827776426,4244
re,0.16509940893379596,4244
we,0.16118673918054618,4244
floating,0.13505874751283567,4244
ain,0.11675443767640707,4244
baby,0.09805080597142611,4244
alone,0.5151049414960668,4258
maze,0.2773312116055505,4258
lost,0.2667359460095506,4258
haze,0.252205609508929,4258
guess,0.23716095284271815,4258
spark,0.22543636097188302,4258
beyond,0.21996583753471338,4258
dark,0.20167626591430213,4258
love,0.18573174977240253,4258
away,0.18083724559532166,4258
da,0.4053497889305546,4352
rainbows,0.3662762828737176,4352
miracles,0.3086850362587033,4352
meaning,0.27288896417265857,4352
brighten,0.22335035693552566,4352
forever,0.20891632052872383,4352
amazing,0.20370355909903573,4352
seeing,0.1930025698249239,4352
du,0.17609211514555204,4352
baby,0.1745047719631062,4352
forget,0.34716913849858017,4353
baby,0.28943658610850087,4353
let,0.2565984081465095,4353
us,0.2223640553974353,4353
go,0.21413855556636938,4353
never,0.18192068402036163,4353
like,0.15670255738094532,4353
nope,0.14716171253800486,4353
serious,0.14522511738487157,4353
waking,0.13562276197938894,4353
shoodoodoo,0.819004405346555,4354
ooh,0.3371471721293991,4354
snowman,0.304076896331939,4354
he,0.19050041982112959,4354
baby,0.13340299398827812,4354
little,0.13058633145921666,4354
else,0.0826997475136587,4354
ain,0.07060009527436892,4354
real,0.06154613675185954,4354
oh,0.05984361271983845,4354
pum,0.7409100330447909,4367
pa,0.4821518152563254,4367
rum,0.3769754498152037,4367
thee,0.08341195023491242,4367
smiled,0.08205414343021265,4367
thy,0.08142797137836628,4367
dreamless,0.05476859506304398,4367
shineth,0.05476859506304398,4367
mortals,0.05229370120286505,4367
stars,0.05074206606764937,4367
hastily,0.5642972955944403,4378
need,0.42016345293837326,4378
believe,0.3037001409052252,4378
remember,0.26708663884144,4378
act,0.26269151116101586,4378
baby,0.23897950416985353,4378
see,0.17263054628129454,4378
know,0.15211710807354195,4378
suddenly,0.14577218917523965,4378
gonna,0.10538277555776426,4378
obsessed,0.6709757979668991,4391
shorty,0.46503638516612583,4391
mad,0.3883957321884854,4391
guess,0.3518250525363085,4391
oh,0.18085643136684335,4391
got,0.1618378134835929,4391
preserved,0.0,4391
presses,0.0,4391
pressed,0.0,4391
press,0.0,4391
beautiful,0.6939207738077837,4397
ah,0.4698037412388581,4397
pretend,0.2342043372125803,4397
mean,0.1609048906343284,4397
yeah,0.1508546305338332,4397
fucking,0.14256959309719344,4397
thing,0.13544862139054736,4397
darling,0.12541062567598005,4397
oh,0.12390905008064974,4397
bike,0.12289500897573138,4397
twister,0.3586514830143832,4404
fragile,0.32355178739463814,4404
childlike,0.19972096349682308,4404
kind,0.19556099121668602,4404
grapple,0.19069593399335794,4404
ultimately,0.19069593399335794,4404
effervescent,0.19069593399335794,4404
depth,0.16886418381491566,4404
magical,0.1638973516662379,4404
closure,0.15805752678334714,4404
runway,0.8467597346293405,4405
horizon,0.18691403555597197,4405
kissing,0.15145611884868276,4405
fighting,0.14009066382668067,4405
demons,0.13374275245859807,4405
let,0.1308579295582014,4405
race,0.12610326988920117,4405
shake,0.11939897369386028,4405
win,0.1167349083117948,4405
rising,0.11244592656153904,4405
distance,0.6051727501233355,4415
us,0.30597404324975697,4415
laughs,0.2688519705077937,4415
di,0.23299299940914822,4415
going,0.2005212861425832,4415
we,0.18828373893067832,4415
da,0.18139524317136704,4415
re,0.17532196826959398,4415
la,0.15737070377715862,4415
yeah,0.13268646302670545,4415
overwhelming,0.5777950889394353,4434
mustard,0.5210597500351779,4434
yeah,0.3948124188957147,4434
ho,0.3158689433099371,4434
beat,0.262801244285761,4434
ooh,0.21354464682680557,4434
know,0.11092925751150762,4434
like,0.10967418233177184,4434
press,0.0,4434
presidio,0.0,4434
bounce,0.6345364938276888,4450
movin,0.33807702160032077,4450
hey,0.3077911042288347,4450
mae,0.26611874468396024,4450
rae,0.24813199327456226,4450
keep,0.15324204690347037,4450
shawnte,0.1441986810388029,4450
danja,0.1441986810388029,4450
connecting,0.13768260316720451,4450
migrate,0.13305937234198012,4450
teacher,0.5317241637108887,4467
goodbye,0.3749419750790551,4467
learn,0.3396684762713553,4467
uptown,0.26560940983990305,4467
joy,0.18791163232253744,4467
whose,0.15285105640059535,4467
boy,0.1517997518876133,4467
yeah,0.14882481388375476,4467
think,0.14880452660348192,4467
danger,0.14112251913020704,4467
noel,0.7008127562129053,4468
israel,0.43935132589998915,4468
king,0.39115627321948027,4468
born,0.37190471790556007,4468
fields,0.05935498801279965,4468
angels,0.05194069037419399,4468
lay,0.03842693208120876,4468
continued,0.035083522639741925,4468
shepherds,0.035083522639741925,4468
gifts,0.03302948998341955,4468
chance,0.409309241882242,4475
suffering,0.36904474976146556,4475
sorry,0.36231769852187834,4475
heartache,0.3240124485122722,4475
fool,0.25405887682628103,4475
hmm,0.24895405439974086,4475
past,0.21894004854761892,4475
boy,0.18914878943657187,4475
uh,0.13936190160038667,4475
back,0.12677729475399946,4475
end,0.6614396082449027,4498
bay,0.6565013421055508,4498
ay,0.2151802869804713,4498
talk,0.11432924532477011,4498
love,0.080350980243692,4498
jd,0.0763415135586528,4498
said,0.07138027057111934,4498
let,0.07087819154152764,4498
meets,0.06327534400601484,4498
coaster,0.06261498606378572,4498
baby,0.6718638016845179,4563
us,0.34051783897567695,4563
let,0.2928178878456993,4563
forget,0.27883136209690595,4563
go,0.2612562962904934,4563
experience,0.1322015075622831,4563
speaking,0.11263855217514099,4563
compare,0.11263855217514099,4563
forever,0.11081776702067431,4563
waking,0.10650579926894012,4563
cry,0.7671791740732222,4564
till,0.4663254312866416,4564
break,0.3579372375403926,4564
maybe,0.09712780107605432,4564
imprudently,0.05839550292331067,4564
blares,0.05839550292331067,4564
subdued,0.055756715649680544,4564
entitled,0.05388446628356545,4564
enchanted,0.05243223685216517,4564
disregard,0.05243223685216517,4564
slipping,0.6710325870406615,4579
